7.011892795562744141e-01,7.460694313049316406e-01,7.655476331710815430e-01,8.523507714271545410e-01,8.804486393928527832e-01,8.915044069290161133e-01,9.196448326110839844e-01,9.152052402496337891e-01,9.246167540550231934e-01,9.253808856010437012e-01,9.530915021896362305e-01,9.621599912643432617e-01,9.800568222999572754e-01,1.015759944915771484e+00
6.991694569587707520e-01,7.445669174194335938e-01,7.644242644309997559e-01,8.503739237785339355e-01,8.785542845726013184e-01,8.893536925315856934e-01,9.181689620018005371e-01,9.136115312576293945e-01,9.225558042526245117e-01,9.242466688156127930e-01,9.512571096420288086e-01,9.605873823165893555e-01,9.792468547821044922e-01,1.014922022819519043e+00
6.953080892562866211e-01,7.416356205940246582e-01,7.619904875755310059e-01,8.465831279754638672e-01,8.749703764915466309e-01,8.852277994155883789e-01,9.153065681457519531e-01,9.104273319244384766e-01,9.186670780181884766e-01,9.219443202018737793e-01,9.478562474250793457e-01,9.575669169425964355e-01,9.775460958480834961e-01,1.013242244720458984e+00
6.839807033538818359e-01,7.334914207458496094e-01,7.545641064643859863e-01,8.359060883522033691e-01,8.651936054229736328e-01,8.737143874168395996e-01,9.071625471115112305e-01,9.013780355453491211e-01,9.080591201782226562e-01,9.151965975761413574e-01,9.381139874458312988e-01,9.493460059165954590e-01,9.723403453826904297e-01,1.008390069007873535e+00
6.481208205223083496e-01,7.072975039482116699e-01,7.279604673385620117e-01,8.038533926010131836e-01,8.346228599548339844e-01,8.397452235221862793e-01,8.808283209800720215e-01,8.713564276695251465e-01,8.773760199546813965e-01,8.907204866409301758e-01,9.087162017822265625e-01,9.240415692329406738e-01,9.532930254936218262e-01,9.921085834503173828e-01
5.421642065048217773e-01,6.224998831748962402e-01,6.377955675125122070e-01,7.110382318496704102e-01,7.396630644798278809e-01,7.446784377098083496e-01,7.935503721237182617e-01,7.710040211677551270e-01,7.920759916305541992e-01,8.005251884460449219e-01,8.247587084770202637e-01,8.449713587760925293e-01,8.815002441406250000e-01,9.318511486053466797e-01
4.017191827297210693e-01,4.928180873394012451e-01,4.990518987178802490e-01,5.728856921195983887e-01,5.912343263626098633e-01,6.030442118644714355e-01,6.460766196250915527e-01,6.146910786628723145e-01,6.532630920410156250e-01,6.442128419876098633e-01,6.907903552055358887e-01,7.094327211380004883e-01,7.493697404861450195e-01,8.077745437622070312e-01
3.085750341415405273e-01,3.887788653373718262e-01,3.888245224952697754e-01,4.548104107379913330e-01,4.670437872409820557e-01,4.790264070034027100e-01,5.258114337921142578e-01,4.993286132812500000e-01,5.255236029624938965e-01,5.084288716316223145e-01,5.626211166381835938e-01,5.773344039916992188e-01,6.199276447296142578e-01,6.723116636276245117e-01
1.964856982231140137e-01,2.754168510437011719e-01,2.572022974491119385e-01,3.118721246719360352e-01,3.522328734397888184e-01,3.424816131591796875e-01,4.006727039813995361e-01,3.974024057388305664e-01,3.877240419387817383e-01,3.825658559799194336e-01,4.156395196914672852e-01,4.296334087848663330e-01,4.736871123313903809e-01,5.276393294334411621e-01
9.570802748203277588e-02,1.738027632236480713e-01,1.255701631307601929e-01,1.853159964084625244e-01,2.317281663417816162e-01,2.390632182359695435e-01,2.672042250633239746e-01,2.890787422657012939e-01,2.597005069255828857e-01,2.677495777606964111e-01,2.769837081432342529e-01,3.053466379642486572e-01,3.347309529781341553e-01,4.004416763782501221e-01
3.926729410886764526e-02,1.108645424246788025e-01,5.978620424866676331e-02,1.186570301651954651e-01,1.577264815568923950e-01,1.775993257761001587e-01,1.915394961833953857e-01,2.187962085008621216e-01,1.924019455909729004e-01,2.033834308385848999e-01,2.084006965160369873e-01,2.349626719951629639e-01,2.580605149269104004e-01,3.208735287189483643e-01
